#,data_fields:,site,year,,#,data_fields:,site,year,,#,data_fields:,site,year,
BMW,2012,9,1841.62,2012.669406,BMW,2012,9,1841.62,2012.669406,CGO,2004,7,1736.23,2004.50274
BMW,2012,10,1863.37,2012.75274,BMW,2012,10,1863.37,2012.75274,CGO,2004,8,1741.31,2004.586073
BMW,2012,11,1878.71,2012.836073,BMW,2012,11,1878.71,2012.836073,CGO,2004,9,1743.11,2004.669406
BMW,2012,12,1868.34,2012.919406,BMW,2012,12,1868.34,2012.919406,CGO,2004,10,1741.01,2004.75274
BMW,2013,1,1875.3,2013.00274,BMW,2013,1,1875.3,2013.00274,CGO,2004,11,1736.33,2004.836073
BMW,2013,2,1895.85,2013.086073,BMW,2013,2,1895.85,2013.086073,CGO,2004,12,1726.75,2004.919406
BMW,2013,3,1886.03,2013.169406,BMW,2013,3,1886.03,2013.169406,CGO,2005,1,1715.92,2005.00274
BMW,2013,4,1875.41,2013.25274,BMW,2013,4,1875.41,2013.25274,CGO,2005,2,1710.79,2005.086073
BMW,2013,5,1870.57,2013.336073,BMW,2013,5,1870.57,2013.336073,CGO,2005,3,1710.96,2005.169406
BMW,2013,6,1838.34,2013.419406,BMW,2013,6,1838.34,2013.419406,CGO,2005,4,1714.57,2005.25274
BMW,2013,7,1814.36,2013.50274,BMW,2013,7,1814.36,2013.50274,CGO,2005,5,1721.94,2005.336073
BMW,2013,8,1827.2,2013.586073,BMW,2013,8,1827.2,2013.586073,CGO,2005,6,1730.39,2005.419406
BMW,2013,9,1852.6,2013.669406,BMW,2013,9,1852.6,2013.669406,CGO,2005,7,1735.6,2005.50274
BMW,2013,10,1869.11,2013.75274,BMW,2013,10,1869.11,2013.75274,CGO,2005,8,1738.73,2005.586073
BMW,2013,11,1882.51,2013.836073,BMW,2013,11,1882.51,2013.836073,CGO,2005,9,1740.17,2005.669406
BMW,2013,12,1884.47,2013.919406,BMW,2013,12,1884.47,2013.919406,CGO,2005,10,1739.87,2005.75274
BMW,2014,1,1873.09,2014.00274,BMW,2014,1,1873.09,2014.00274,CGO,2005,11,1736.2,2005.836073
BMW,2014,2,1887.38,2014.086073,BMW,2014,2,1887.38,2014.086073,CGO,2005,12,1727.62,2005.919406
BMW,2014,3,1895.07,2014.169406,BMW,2014,3,1895.07,2014.169406,CGO,2006,1,1718.1,2006.00274
BMW,2014,4,1889.14,2014.25274,BMW,2014,4,1889.14,2014.25274,CGO,2006,2,1711.72,2006.086073
BMW,2014,5,1897.5,2014.336073,BMW,2014,5,1897.5,2014.336073,CGO,2006,3,1710.76,2006.169406
BMW,2014,6,1872.09,2014.419406,BMW,2014,6,1872.09,2014.419406,CGO,2006,4,1715.98,2006.25274
BMW,2014,7,1846.76,2014.50274,BMW,2014,7,1846.76,2014.50274,CGO,2006,5,1723.24,2006.336073
BMW,2014,8,1854.22,2014.586073,BMW,2014,8,1854.22,2014.586073,CGO,2006,6,1729.19,2006.419406
BMW,2014,9,1864.61,2014.669406,BMW,2014,9,1864.61,2014.669406,CGO,2006,7,1733.55,2006.50274
BMW,2014,10,1882.58,2014.75274,BMW,2014,10,1882.58,2014.75274,CGO,2006,8,1738.5,2006.586073
BMW,2014,11,1890.31,2014.836073,BMW,2014,11,1890.31,2014.836073,CGO,2006,9,1741.09,2006.669406
BMW,2014,12,1901.89,2014.919406,BMW,2014,12,1901.89,2014.919406,CGO,2006,10,1739.46,2006.75274
BMW,2015,1,1909.64,2015.00274,BMW,2015,1,1909.64,2015.00274,CGO,2006,11,1734.04,2006.836073
BMW,2015,2,1904.77,2015.086073,BMW,2015,2,1904.77,2015.086073,CGO,2006,12,1726.5,2006.919406
BMW,2015,3,1911.89,2015.169406,BMW,2015,3,1911.89,2015.169406,CGO,2007,1,1718.32,2007.00274
BMW,2015,4,1912.42,2015.25274,BMW,2015,4,1912.42,2015.25274,CGO,2007,2,1712.33,2007.086073
BMW,2015,5,1893.38,2015.336073,BMW,2015,5,1893.38,2015.336073,CGO,2007,3,1713.88,2007.169406
BMW,2015,6,1864.71,2015.419406,BMW,2015,6,1864.71,2015.419406,CGO,2007,4,1719.17,2007.25274
BMW,2015,7,1837.09,2015.50274,BMW,2015,7,1837.09,2015.50274,CGO,2007,5,1726.52,2007.336073
BMW,2015,8,1839.47,2015.586073,BMW,2015,8,1839.47,2015.586073,CGO,2007,6,1736.29,2007.419406
BMW,2015,9,1856.75,2015.669406,BMW,2015,9,1856.75,2015.669406,CGO,2007,7,1742.2,2007.50274
BMW,2015,10,1887.93,2015.75274,BMW,2015,10,1887.93,2015.75274,CGO,2007,8,1746.33,2007.586073
BMW,2015,11,1914.53,2015.836073,BMW,2015,11,1914.53,2015.836073,CGO,2007,9,1749.07,2007.669406
BMW,2015,12,1914.78,2015.919406,BMW,2015,12,1914.78,2015.919406,CGO,2007,10,1748.22,2007.75274
BMW,2016,1,1911.22,2016.00274,BMW,2016,1,1911.22,2016.00274,CGO,2007,11,1744.1,2007.836073
BMW,2016,2,1915.19,2016.086073,BMW,2016,2,1915.19,2016.086073,CGO,2007,12,1736.38,2007.919406
BMW,2016,3,1909.72,2016.169406,BMW,2016,3,1909.72,2016.169406,CGO,2008,1,1727.68,2008.00274
BMW,2016,4,1905.58,2016.25274,BMW,2016,4,1905.58,2016.25274,CGO,2008,2,1722.95,2008.086073
BMW,2016,5,1894.47,2016.336073,BMW,2016,5,1894.47,2016.336073,CGO,2008,3,1723.59,2008.169406
BMW,2016,6,1860.11,2016.419406,BMW,2016,6,1860.11,2016.419406,CGO,2008,4,1728.79,2008.25274
BMW,2016,7,1847.04,2016.50274,BMW,2016,7,1847.04,2016.50274,CGO,2008,5,1736.54,2008.336073
BMW,2016,8,1850.09,2016.586073,BMW,2016,8,1850.09,2016.586073,CGO,2008,6,1743.24,2008.419406
BMW,2016,9,1864.38,2016.669406,BMW,2016,9,1864.38,2016.669406,CGO,2008,7,1749.6,2008.50274
BMW,2016,10,1904.78,2016.75274,BMW,2016,10,1904.78,2016.75274,CGO,2008,8,1753.26,2008.586073
BMW,2016,11,1930.1,2016.836073,BMW,2016,11,1930.1,2016.836073,CGO,2008,9,1754,2008.669406
BMW,2016,12,1921.18,2016.919406,BMW,2016,12,1921.18,2016.919406,CGO,2008,10,1754.18,2008.75274
BMW,2017,1,1914.84,2017.00274,BMW,2017,1,1914.84,2017.00274,CGO,2008,11,1748.99,2008.836073
BMW,2017,2,1925.75,2017.086073,BMW,2017,2,1925.75,2017.086073,CGO,2008,12,1739.14,2008.919406
BMW,2017,3,1928.99,2017.169406,BMW,2017,3,1928.99,2017.169406,CGO,2009,1,1731.87,2009.00274
BMW,2017,4,1921.51,2017.25274,BMW,2017,4,1921.51,2017.25274,CGO,2009,2,1728.02,2009.086073
BMW,2017,5,1909.32,2017.336073,BMW,2017,5,1909.32,2017.336073,CGO,2009,3,1726.74,2009.169406
BMW,2017,6,1874.51,2017.419406,BMW,2017,6,1874.51,2017.419406,CGO,2009,4,1731.72,2009.25274
BMW,2017,7,1852.43,2017.50274,BMW,2017,7,1852.43,2017.50274,CGO,2009,5,1738.87,2009.336073
BMW,2017,8,1868.6,2017.586073,BMW,2017,8,1868.6,2017.586073,CGO,2009,6,1745.07,2009.419406
BMW,2017,9,1900.51,2017.669406,BMW,2017,9,1900.51,2017.669406,CGO,2009,7,1752.13,2009.50274
BMW,2017,10,1917.79,2017.75274,BMW,2017,10,1917.79,2017.75274,CGO,2009,8,1757.88,2009.586073
BMW,2017,11,1923.54,2017.836073,BMW,2017,11,1923.54,2017.836073,CGO,2009,9,1760.83,2009.669406
BMW,2017,12,1930.4,2017.919406,BMW,2017,12,1930.4,2017.919406,CGO,2009,10,1759.32,2009.75274
BMW,2018,1,1925.98,2018.00274,BMW,2018,1,1925.98,2018.00274,CGO,2009,11,1752.85,2009.836073
BMW,2018,2,1917.67,2018.086073,BMW,2018,2,1917.67,2018.086073,CGO,2009,12,1743.51,2009.919406
BMW,2018,3,1923.28,2018.169406,BMW,2018,3,1923.28,2018.169406,CGO,2010,1,1735.78,2010.00274
BMW,2018,4,1919.14,2018.25274,BMW,2018,4,1919.14,2018.25274,CGO,2010,2,1732.08,2010.086073
BMW,2018,5,1891.4,2018.336073,BMW,2018,5,1891.4,2018.336073,CGO,2010,3,1733.76,2010.169406
BMW,2018,6,1877.98,2018.419406,BMW,2018,6,1877.98,2018.419406,CGO,2010,4,1739.08,2010.25274
BMW,2018,7,1870.62,2018.50274,BMW,2018,7,1870.62,2018.50274,CGO,2010,5,1745.08,2010.336073
BMW,2018,8,1867.12,2018.586073,BMW,2018,8,1867.12,2018.586073,CGO,2010,6,1752.98,2010.419406
BMW,2018,9,1900.42,2018.669406,BMW,2018,9,1900.42,2018.669406,CGO,2010,7,1761.45,2010.50274
BMW,2018,10,1929.21,2018.75274,BMW,2018,10,1929.21,2018.75274,CGO,2010,8,1766.12,2010.586073
BMW,2018,11,1928.19,2018.836073,BMW,2018,11,1928.19,2018.836073,CGO,2010,9,1767.12,2010.669406
BMW,2018,12,1935.33,2018.919406,BMW,2018,12,1935.33,2018.919406,CGO,2010,10,1765.84,2010.75274
BMW,2019,1,1941.29,2019.00274,BMW,2019,1,1941.29,2019.00274,CGO,2010,11,1762.19,2010.836073
BMW,2019,2,1930.49,2019.086073,BMW,2019,2,1930.49,2019.086073,CGO,2010,12,1753.93,2010.919406
BMW,2019,3,1927.31,2019.169406,BMW,2019,3,1927.31,2019.169406,CGO,2011,1,1744.74,2011.00274
BMW,2019,4,1928.62,2019.25274,BMW,2019,4,1928.62,2019.25274,CGO,2011,2,1740.27,2011.086073
BMW,2019,5,1908.97,2019.336073,BMW,2019,5,1908.97,2019.336073,CGO,2011,3,1740.73,2011.169406
BMW,2019,6,1880.68,2019.419406,BMW,2019,6,1880.68,2019.419406,CGO,2011,4,1748.3,2011.25274
BMW,2019,7,1873.06,2019.50274,BMW,2019,7,1873.06,2019.50274,CGO,2011,5,1755.38,2011.336073
BMW,2019,8,1883.03,2019.586073,BMW,2019,8,1883.03,2019.586073,CGO,2011,6,1759.67,2011.419406
BMW,2019,9,1915.74,2019.669406,BMW,2019,9,1915.74,2019.669406,CGO,2011,7,1765.68,2011.50274
BMW,2019,10,1936.91,2019.75274,BMW,2019,10,1936.91,2019.75274,CGO,2011,8,1770.73,2011.586073
BMW,2019,11,1938.59,2019.836073,BMW,2019,11,1938.59,2019.836073,CGO,2011,9,1772.88,2011.669406
BMW,2019,12,1948.39,2019.919406,BMW,2019,12,1948.39,2019.919406,CGO,2011,10,1771.71,2011.75274
BMW,2020,1,1961.66,2020.00274,BMW,2020,1,1961.66,2020.00274,CGO,2011,11,1767.35,2011.836073
BMW,2020,2,1958.05,2020.086073,BMW,2020,2,1958.05,2020.086073,CGO,2011,12,1758.25,2011.919406
BMW,2020,3,1953.16,2020.169406,BMW,2020,3,1953.16,2020.169406,CGO,2012,1,1748.6,2012.00274
BMW,2020,4,1953.54,2020.25274,BMW,2020,4,1953.54,2020.25274,CGO,2012,2,1743.36,2012.086073
BMW,2020,5,1939.24,2020.336073,BMW,2020,5,1939.24,2020.336073,CGO,2012,3,1744.09,2012.169406
BMW,2020,6,1921.92,2020.419406,BMW,2020,6,1921.92,2020.419406,CGO,2012,4,1749.99,2012.25274
BMW,2020,7,1910.69,2020.50274,BMW,2020,7,1910.69,2020.50274,CGO,2012,5,1756.82,2012.336073
BMW,2020,8,1906.95,2020.586073,BMW,2020,8,1906.95,2020.586073,CGO,2012,6,1763.58,2012.419406
BMW,2020,9,1921.23,2020.669406,BMW,2020,9,1921.23,2020.669406,CGO,2012,7,1768.82,2012.50274
BMW,2020,10,1947.64,2020.75274,BMW,2020,10,1947.64,2020.75274,CGO,2012,8,1773.55,2012.586073
BMW,2020,11,1959.95,2020.836073,BMW,2020,11,1959.95,2020.836073,CGO,2012,9,1776.15,2012.669406
BMW,2020,12,1966.86,2020.919406,BMW,2020,12,1966.86,2020.919406,CGO,2012,10,1775.4,2012.75274
CBA,1983,5,1706.82,1983.336073,CBA,1983,5,1706.82,1983.336073,CGO,2012,11,1770.63,2012.836073
CBA,1983,6,1697.85,1983.419406,CBA,1983,6,1697.85,1983.419406,CGO,2012,12,1762.34,2012.919406
CBA,1983,7,1687,1983.50274,CBA,1983,7,1687,1983.50274,CGO,2013,1,1752.64,2013.00274
CBA,1983,8,1694.1,1983.586073,CBA,1983,8,1694.1,1983.586073,CGO,2013,2,1748.67,2013.086073
CBA,1983,9,1724.7,1983.669406,CBA,1983,9,1724.7,1983.669406,CGO,2013,3,1750.93,2013.169406
CBA,1983,10,1733.08,1983.75274,CBA,1983,10,1733.08,1983.75274,CGO,2013,4,1754.89,2013.25274
CBA,1983,11,1723.68,1983.836073,CBA,1983,11,1723.68,1983.836073,CGO,2013,5,1761.14,2013.336073
CBA,1983,12,1719.3,1983.919406,CBA,1983,12,1719.3,1983.919406,CGO,2013,6,1768.15,2013.419406
CBA,1984,1,1727.85,1984.00274,CBA,1984,1,1727.85,1984.00274,CGO,2013,7,1774.5,2013.50274
CBA,1984,2,1750,1984.086073,CBA,1984,2,1750,1984.086073,CGO,2013,8,1779.79,2013.586073
CBA,1984,3,1746.27,1984.169406,CBA,1984,3,1746.27,1984.169406,CGO,2013,9,1781.9,2013.669406
CBA,1984,4,1729.75,1984.25274,CBA,1984,4,1729.75,1984.25274,CGO,2013,10,1779.47,2013.75274
CBA,1984,5,1724.1,1984.336073,CBA,1984,5,1724.1,1984.336073,CGO,2013,11,1773.52,2013.836073
CBA,1984,6,1709.46,1984.419406,CBA,1984,6,1709.46,1984.419406,CGO,2013,12,1765.6,2013.919406
CBA,1984,7,1696.85,1984.50274,CBA,1984,7,1696.85,1984.50274,CGO,2014,1,1755.31,2014.00274
CBA,1984,8,1713.11,1984.586073,CBA,1984,8,1713.11,1984.586073,CGO,2014,2,1751.69,2014.086073
CBA,1984,9,1732.33,1984.669406,CBA,1984,9,1732.33,1984.669406,CGO,2014,3,1756.44,2014.169406
CBA,1984,10,1736.69,1984.75274,CBA,1984,10,1736.69,1984.75274,CGO,2014,4,1762.63,2014.25274
CBA,1984,11,1739.29,1984.836073,CBA,1984,11,1739.29,1984.836073,CGO,2014,5,1769.86,2014.336073
CBA,1984,12,1739.15,1984.919406,CBA,1984,12,1739.15,1984.919406,CGO,2014,6,1779.84,2014.419406
CBA,1985,1,1736.36,1985.00274,CBA,1985,1,1736.36,1985.00274,CGO,2014,7,1787.52,2014.50274
CBA,1985,2,1745.46,1985.086073,CBA,1985,2,1745.46,1985.086073,CGO,2014,8,1790.58,2014.586073
CBA,1985,3,1755.27,1985.169406,CBA,1985,3,1755.27,1985.169406,CGO,2014,9,1792.44,2014.669406
CBA,1985,4,1753.65,1985.25274,CBA,1985,4,1753.65,1985.25274,CGO,2014,10,1791.91,2014.75274
CBA,1985,5,1747.88,1985.336073,CBA,1985,5,1747.88,1985.336073,CGO,2014,11,1786.88,2014.836073
CBA,1985,6,1734.37,1985.419406,CBA,1985,6,1734.37,1985.419406,CGO,2014,12,1780.12,2014.919406
CBA,1985,7,1715.37,1985.50274,CBA,1985,7,1715.37,1985.50274,CGO,2015,1,1772.31,2015.00274
CBA,1985,8,1727.46,1985.586073,CBA,1985,8,1727.46,1985.586073,CGO,2015,2,1766.47,2015.086073
CBA,1985,9,1751.21,1985.669406,CBA,1985,9,1751.21,1985.669406,CGO,2015,3,1766.91,2015.169406
CBA,1985,10,1752.66,1985.75274,CBA,1985,10,1752.66,1985.75274,CGO,2015,4,1773.35,2015.25274
CBA,1985,11,1745.99,1985.836073,CBA,1985,11,1745.99,1985.836073,CGO,2015,5,1780.09,2015.336073
CBA,1985,12,1746.97,1985.919406,CBA,1985,12,1746.97,1985.919406,CGO,2015,6,1787.6,2015.419406
CBA,1986,1,1761.03,1986.00274,CBA,1986,1,1761.03,1986.00274,CGO,2015,7,1796.63,2015.50274
CBA,1986,2,1763.44,1986.086073,CBA,1986,2,1763.44,1986.086073,CGO,2015,8,1801.28,2015.586073
CBA,1986,3,1759.87,1986.169406,CBA,1986,3,1759.87,1986.169406,CGO,2015,9,1802.81,2015.669406
CBA,1986,4,1763.06,1986.25274,CBA,1986,4,1763.06,1986.25274,CGO,2015,10,1802.57,2015.75274
CBA,1986,5,1760.55,1986.336073,CBA,1986,5,1760.55,1986.336073,CGO,2015,11,1797.64,2015.836073
CBA,1986,6,1745.45,1986.419406,CBA,1986,6,1745.45,1986.419406,CGO,2015,12,1788.24,2015.919406
CBA,1986,7,1727.9,1986.50274,CBA,1986,7,1727.9,1986.50274,CGO,2016,1,1779.12,2016.00274
CBA,1986,8,1738.51,1986.586073,CBA,1986,8,1738.51,1986.586073,CGO,2016,2,1775.15,2016.086073
CBA,1986,9,1771.72,1986.669406,CBA,1986,9,1771.72,1986.669406,CGO,2016,3,1776.08,2016.169406
CBA,1986,10,1774.16,1986.75274,CBA,1986,10,1774.16,1986.75274,CGO,2016,4,1781.9,2016.25274
CBA,1986,11,1756.54,1986.836073,CBA,1986,11,1756.54,1986.836073,CGO,2016,5,1790.07,2016.336073
CBA,1986,12,1762.13,1986.919406,CBA,1986,12,1762.13,1986.919406,CGO,2016,6,1797.65,2016.419406
CBA,1987,1,1767.74,1987.00274,CBA,1987,1,1767.74,1987.00274,CGO,2016,7,1802.74,2016.50274
CBA,1987,2,1760.45,1987.086073,CBA,1987,2,1760.45,1987.086073,CGO,2016,8,1805.96,2016.586073
CBA,1987,3,1766.29,1987.169406,CBA,1987,3,1766.29,1987.169406,CGO,2016,9,1807.43,2016.669406
CBA,1987,4,1774.33,1987.25274,CBA,1987,4,1774.33,1987.25274,CGO,2016,10,1806.03,2016.75274
CBA,1987,5,1769.74,1987.336073,CBA,1987,5,1769.74,1987.336073,CGO,2016,11,1801.03,2016.836073
CBA,1987,6,1758.45,1987.419406,CBA,1987,6,1758.45,1987.419406,CGO,2016,12,1791.92,2016.919406
CBA,1987,7,1740.9,1987.50274,CBA,1987,7,1740.9,1987.50274,CGO,2017,1,1782.46,2017.00274
CBA,1987,8,1749.66,1987.586073,CBA,1987,8,1749.66,1987.586073,CGO,2017,2,1779.21,2017.086073
CBA,1987,9,1780.17,1987.669406,CBA,1987,9,1780.17,1987.669406,CGO,2017,3,1780.57,2017.169406
CBA,1987,10,1784.51,1987.75274,CBA,1987,10,1784.51,1987.75274,CGO,2017,4,1783.81,2017.25274
CBA,1987,11,1778.01,1987.836073,CBA,1987,11,1778.01,1987.836073,CGO,2017,5,1791.82,2017.336073
CBA,1987,12,1779.19,1987.919406,CBA,1987,12,1779.19,1987.919406,CGO,2017,6,1802.89,2017.419406
CBA,1988,1,1779.21,1988.00274,CBA,1988,1,1779.21,1988.00274,CGO,2017,7,1812.76,2017.50274
CBA,1988,2,1782.76,1988.086073,CBA,1988,2,1782.76,1988.086073,CGO,2017,8,1817.41,2017.586073
CBA,1988,3,1786.25,1988.169406,CBA,1988,3,1786.25,1988.169406,CGO,2017,9,1817.46,2017.669406
CBA,1988,4,1785.6,1988.25274,CBA,1988,4,1785.6,1988.25274,CGO,2017,10,1816.44,2017.75274
CBA,1988,5,1779.61,1988.336073,CBA,1988,5,1779.61,1988.336073,CGO,2017,11,1811.8,2017.836073
CBA,1988,6,1765.23,1988.419406,CBA,1988,6,1765.23,1988.419406,CGO,2017,12,1802.49,2017.919406
CBA,1988,7,1762.87,1988.50274,CBA,1988,7,1762.87,1988.50274,CGO,2018,1,1793.03,2018.00274
CBA,1988,8,1768.25,1988.586073,CBA,1988,8,1768.25,1988.586073,CGO,2018,2,1789.13,2018.086073
CBA,1988,9,1773.65,1988.669406,CBA,1988,9,1773.65,1988.669406,CGO,2018,3,1792.23,2018.169406
CBA,1988,10,1784.74,1988.75274,CBA,1988,10,1784.74,1988.75274,CGO,2018,4,1798.52,2018.25274
CBA,1988,11,1786.28,1988.836073,CBA,1988,11,1786.28,1988.836073,CGO,2018,5,1807.53,2018.336073
CBA,1988,12,1791.55,1988.919406,CBA,1988,12,1791.55,1988.919406,CGO,2018,6,1815.82,2018.419406
CBA,1989,1,1796.09,1989.00274,CBA,1989,1,1796.09,1989.00274,CGO,2018,7,1822.43,2018.50274
CBA,1989,2,1783.32,1989.086073,CBA,1989,2,1783.32,1989.086073,CGO,2018,8,1828.71,2018.586073
CBA,1989,3,1785.19,1989.169406,CBA,1989,3,1785.19,1989.169406,CGO,2018,9,1829.98,2018.669406
CBA,1989,4,1794.51,1989.25274,CBA,1989,4,1794.51,1989.25274,CGO,2018,10,1827.63,2018.75274
CBA,1989,5,1789.76,1989.336073,CBA,1989,5,1789.76,1989.336073,CGO,2018,11,1820.23,2018.836073
CBA,1989,6,1771.52,1989.419406,CBA,1989,6,1771.52,1989.419406,CGO,2018,12,1810.07,2018.919406
CBA,1989,7,1754.99,1989.50274,CBA,1989,7,1754.99,1989.50274,CGO,2019,1,1802.02,2019.00274
CBA,1989,8,1769.62,1989.586073,CBA,1989,8,1769.62,1989.586073,CGO,2019,2,1798.19,2019.086073
CBA,1989,9,1791.33,1989.669406,CBA,1989,9,1791.33,1989.669406,CGO,2019,3,1800.03,2019.169406
CBA,1989,10,1790.76,1989.75274,CBA,1989,10,1790.76,1989.75274,CGO,2019,4,1805.35,2019.25274
CBA,1989,11,1794.04,1989.836073,CBA,1989,11,1794.04,1989.836073,CGO,2019,5,1812.74,2019.336073
CBA,1989,12,1803.32,1989.919406,CBA,1989,12,1803.32,1989.919406,CGO,2019,6,1820.23,2019.419406
CBA,1990,1,1808.71,1990.00274,CBA,1990,1,1808.71,1990.00274,CGO,2019,7,1829.69,2019.50274
CBA,1990,2,1809.53,1990.086073,CBA,1990,2,1809.53,1990.086073,CGO,2019,8,1837.03,2019.586073
CBA,1990,3,1802.27,1990.169406,CBA,1990,3,1802.27,1990.169406,CGO,2019,9,1835.4,2019.669406
CBA,1990,4,1797.5,1990.25274,CBA,1990,4,1797.5,1990.25274,CGO,2019,10,1832.22,2019.75274
CBA,1990,5,1796.81,1990.336073,CBA,1990,5,1796.81,1990.336073,CGO,2019,11,1826.61,2019.836073
CBA,1990,6,1786.18,1990.419406,CBA,1990,6,1786.18,1990.419406,CGO,2019,12,1818.04,2019.919406
CBA,1990,7,1775.44,1990.50274,CBA,1990,7,1775.44,1990.50274,CGO,2020,1,1809.78,2020.00274
CBA,1990,8,1790.96,1990.586073,CBA,1990,8,1790.96,1990.586073,CGO,2020,2,1804.69,2020.086073
CBA,1990,9,1808.72,1990.669406,CBA,1990,9,1808.72,1990.669406,CGO,2020,3,1805.29,2020.169406
CBA,1990,10,1814.6,1990.75274,CBA,1990,10,1814.6,1990.75274,CGO,2020,4,1810.62,2020.25274
CBA,1990,11,1817.76,1990.836073,CBA,1990,11,1817.76,1990.836073,CGO,2020,5,1817.77,2020.336073
CBA,1990,12,1805.5,1990.919406,CBA,1990,12,1805.5,1990.919406,CGO,2020,6,1825.4,2020.419406
CBA,1991,1,1802.06,1991.00274,CBA,1991,1,1802.06,1991.00274,CGO,2020,7,1833.4,2020.50274
CBA,1991,2,1813.76,1991.086073,CBA,1991,2,1813.76,1991.086073,CGO,2020,8,1839.71,2020.586073
CBA,1991,3,1816.77,1991.169406,CBA,1991,3,1816.77,1991.169406,CGO,2020,9,1842.86,2020.669406
CBA,1991,4,1813.09,1991.25274,CBA,1991,4,1813.09,1991.25274,CGO,2020,10,1842.51,2020.75274
CBA,1991,5,1808.26,1991.336073,CBA,1991,5,1808.26,1991.336073,CGO,2020,11,1837.7,2020.836073
CBA,1991,6,1796.11,1991.419406,CBA,1991,6,1796.11,1991.419406,CGO,2020,12,1827.89,2020.919406
CBA,1991,7,1786.54,1991.50274,CBA,1991,7,1786.54,1991.50274,PSA,1983,1,1557.28,1983.00274
CBA,1991,8,1803.71,1991.586073,CBA,1991,8,1803.71,1991.586073,PSA,1983,2,1549.56,1983.086073
CBA,1991,9,1819.76,1991.669406,CBA,1991,9,1819.76,1991.669406,PSA,1983,3,1555.17,1983.169406
CBA,1991,10,1819.87,1991.75274,CBA,1991,10,1819.87,1991.75274,PSA,1983,4,1565.51,1983.25274
CBA,1991,11,1822.97,1991.836073,CBA,1991,11,1822.97,1991.836073,PSA,1983,5,1571.39,1983.336073
CBA,1991,12,1829.46,1991.919406,CBA,1991,12,1829.46,1991.919406,PSA,1983,6,1577.82,1983.419406
CBA,1992,1,1826.67,1992.00274,CBA,1992,1,1826.67,1992.00274,PSA,1983,7,1585.59,1983.50274
CBA,1992,2,1822.73,1992.086073,CBA,1992,2,1822.73,1992.086073,PSA,1983,8,1594.06,1983.586073
CBA,1992,3,1825.86,1992.169406,CBA,1992,3,1825.86,1992.169406,PSA,1983,9,1597.42,1983.669406
CBA,1992,4,1825.98,1992.25274,CBA,1992,4,1825.98,1992.25274,PSA,1983,10,1596.28,1983.75274
CBA,1992,5,1820.63,1992.336073,CBA,1992,5,1820.63,1992.336073,PSA,1983,11,1594.33,1983.836073
CBA,1992,6,1805.66,1992.419406,CBA,1992,6,1805.66,1992.419406,PSA,1983,12,1588.32,1983.919406
CBA,1992,7,1792.12,1992.50274,CBA,1992,7,1792.12,1992.50274,PSA,1984,1,1581.47,1984.00274
CBA,1992,8,1798.9,1992.586073,CBA,1992,8,1798.9,1992.586073,PSA,1984,2,1577.19,1984.086073
CBA,1992,9,1816.3,1992.669406,CBA,1992,9,1816.3,1992.669406,PSA,1984,3,1578.57,1984.169406
CBA,1992,10,1822.58,1992.75274,CBA,1992,10,1822.58,1992.75274,PSA,1984,4,1582.81,1984.25274
CBA,1992,11,1822.55,1992.836073,CBA,1992,11,1822.55,1992.836073,PSA,1984,5,1588.02,1984.336073
CBA,1992,12,1819.53,1992.919406,CBA,1992,12,1819.53,1992.919406,PSA,1984,6,1595.34,1984.419406
CBA,1993,1,1817.22,1993.00274,CBA,1993,1,1817.22,1993.00274,PSA,1984,7,1602.05,1984.50274
CBA,1993,2,1818.9,1993.086073,CBA,1993,2,1818.9,1993.086073,PSA,1984,8,1608.53,1984.586073
CBA,1993,3,1819.99,1993.169406,CBA,1993,3,1819.99,1993.169406,PSA,1984,9,1609.91,1984.669406
CBA,1993,4,1818.53,1993.25274,CBA,1993,4,1818.53,1993.25274,PSA,1984,10,1608.5,1984.75274
CBA,1993,5,1815.49,1993.336073,CBA,1993,5,1815.49,1993.336073,PSA,1984,11,1605.92,1984.836073
CBA,1993,6,1798.97,1993.419406,CBA,1993,6,1798.97,1993.419406,PSA,1984,12,1598.17,1984.919406
CBA,1993,7,1785.88,1993.50274,CBA,1993,7,1785.88,1993.50274,PSA,1985,1,1590.64,1985.00274
CBA,1993,8,1800.44,1993.586073,CBA,1993,8,1800.44,1993.586073,PSA,1985,2,1586.04,1985.086073
CBA,1993,9,1823.62,1993.669406,CBA,1993,9,1823.62,1993.669406,PSA,1985,3,1585.94,1985.169406
CBA,1993,10,1832.81,1993.75274,CBA,1993,10,1832.81,1993.75274,PSA,1985,4,1592.27,1985.25274
CBA,1993,11,1827.26,1993.836073,CBA,1993,11,1827.26,1993.836073,PSA,1985,5,1599.55,1985.336073
CBA,1993,12,1822.97,1993.919406,CBA,1993,12,1822.97,1993.919406,PSA,1985,6,1606.32,1985.419406
CBA,1994,1,1826.08,1994.00274,CBA,1994,1,1826.08,1994.00274,PSA,1985,7,1611.87,1985.50274
CBA,1994,2,1834.81,1994.086073,CBA,1994,2,1834.81,1994.086073,PSA,1985,8,1618.42,1985.586073
CBA,1994,3,1841.34,1994.169406,CBA,1994,3,1841.34,1994.169406,PSA,1985,9,1624.06,1985.669406
CBA,1994,4,1838.41,1994.25274,CBA,1994,4,1838.41,1994.25274,PSA,1985,10,1625.82,1985.75274
